oil_price,year,month,location,oil_price_lag_1m,oil_price_lag_2m,oil_price_lag_3m,oil_price_lag_4m,oil_price_lag_5m,oil_price_lag_6m
85.24285714285713,2022,1,AUS,74.37782608695652,80.37045454545455,82.10952380952381,73.88181818181819,70.3340909090909,73.52545454545454
93.954,2022,2,AUS,85.24285714285713,74.37782608695652,80.37045454545455,82.10952380952381,73.88181818181819,70.3340909090909
113.47652173913043,2022,3,AUS,93.954,85.24285714285713,74.37782608695652,80.37045454545455,82.10952380952381,73.88181818181819
105.6365,2022,4,AUS,113.47652173913043,93.954,85.24285714285713,74.37782608695652,80.37045454545455,82.10952380952381
113.87090909090908,2022,5,AUS,105.6365,113.47652173913043,93.954,85.24285714285713,74.37782608695652,80.37045454545455
117.72363636363637,2022,6,AUS,113.87090909090908,105.6365,113.47652173913043,93.954,85.24285714285713,74.37782608695652
108.54857142857142,2022,7,AUS,117.72363636363637,113.87090909090908,105.6365,113.47652173913043,93.954,85.24285714285713
101.89869565217391,2022,8,AUS,108.54857142857142,117.72363636363637,113.87090909090908,105.6365,113.47652173913043,93.954
95.31772727272727,2022,9,AUS,101.89869565217391,108.54857142857142,117.72363636363637,113.87090909090908,105.6365,113.47652173913043
93.62142857142857,2022,10,AUS,95.31772727272727,101.89869565217391,108.54857142857142,117.72363636363637,113.87090909090908,105.6365
94.43,2022,11,AUS,93.62142857142857,95.31772727272727,101.89869565217391,108.54857142857142,117.72363636363637,113.87090909090908
18.638,1990,7,USA,16.871,18.237,18.582,20.418,22.108,22.641
27.174,1990,8,USA,18.638,16.871,18.237,18.582,20.418,22.108
33.687,1990,9,USA,27.174,18.638,16.871,18.237,18.582,20.418
35.922,1990,10,USA,33.687,27.174,18.638,16.871,18.237,18.582
32.3,1990,11,USA,35.922,33.687,27.174,18.638,16.871,18.237
27.337,1990,12,USA,32.3,35.922,33.687,27.174,18.638,16.871
24.959,1991,1,USA,27.337,32.3,35.922,33.687,27.174,18.638
20.523,1991,2,USA,24.959,27.337,32.3,35.922,33.687,27.174
19.86,1991,3,USA,20.523,24.959,27.337,32.3,35.922,33.687
20.823,1991,4,USA,19.86,20.523,24.959,27.337,32.3,35.922
21.24,1991,5,USA,20.823,19.86,20.523,24.959,27.337,32.3
20.195,1991,6,USA,21.24,20.823,19.86,20.523,24.959,27.337
21.42,1991,7,USA,20.195,21.24,20.823,19.86,20.523,24.959
21.688,1991,8,USA,21.42,20.195,21.24,20.823,19.86,20.523
21.857,1991,9,USA,21.688,21.42,20.195,21.24,20.823,19.86
23.228,1991,10,USA,21.857,21.688,21.42,20.195,21.24,20.823
22.465,1991,11,USA,23.228,21.857,21.688,21.42,20.195,21.24
19.517,1991,12,USA,22.465,23.228,21.857,21.688,21.42,20.195
18.82,1992,1,USA,19.517,22.465,23.228,21.857,21.688,21.42
